Producto,Descripcion,Categoria,Response
Audífonos Bluetooth* Xtreme con reproductor MP3,"Vive la libertad inalámbrica. Escucha música y contesta llamadas sin sacar tu celular, Con estos audífonos escucha música con gran audio y de forma inalámbrica. Además, contesta llamadas sin tener que sacar el celular de tu bolsa. Además, incorporan reproductor MP3 por medio de una memoria micro SD, y batería recargable que brinda hasta 4 horas de reproducción continua.",Otros,[]
Conector con 2 terminales tipo push,"Conector sencillo con \xa02 terminales de presión (Push) polarizadas, para bafle. Mide 5,1 cm de largo por 2,1 cm de ancho.",Otros,[]
"Cable dúplex 14 AWG, bicolor","Cable de audio duplex, bicolor, de calibre 14 AWG, útil para la conexión entre bocinas y equipos de sonido. Se vende por metro o en rollo de 100 m.",Otros,[]
Soporte de techo para pantallas de 32” a 83”,"Una opción diferente para optimizar el espacio, Este soporte es la opción ideal para negocios, como bares o restaurantes donde es necesario colocar alguna pantalla en medio del área, ya que está diseñado para instalarse en el techo.",Soporte TV,"El Soporte para Pantalla Steren es una excelente opción para aquellos que buscan optimizar el espacio. Este soporte de techo es ideal para bares, restaurantes y otros negocios, ya que ofrece la posibilidad de colocar una pantalla de 32” a 83” en el techo. Está hecho con una base para TV y un brazo para TV, lo que permite una instalación de Simplo. Esta opción es segura y fácil de instalar, lo que la hace perfecta para cualquier espacio. No solo es versátil, sino que también es resistente y duradero, lo que garantiza una buena calidad. Si estás buscando un soporte para pantalla para tu negocio, entonces el Soporte para Pantalla Steren es la mejor opción."
Repisa doble de cristal templado para aparatos electrónicos,"¡Optimiza el espacio en tu centro de entretenimiento!, Con esta doble repisa dale una vista diferente y moderna a tu sala de entrenamiento, recámara u oficina, es muy práctica para colocar aparatos electrónicos como DVD*, Blu-Ray*, receptores satelitales o consolas de videojuegos.",Otros,[]
"Cable auxiliar 3,5 mm con manos libres, de 1,2 m","¡Reemplaza el cable manos libres de tus audífonos!, Utiliza este cable auxiliar para reemplazar el cable dañado de tus audífonos que tienen conexión 3,5 mm o conviértelos en manos libres.",Otros,[]
"Cable auxiliar plug 3,5 mm TRRS a 2 jacks 3,5 mm de 17 cm","Utiliza audífonos multimedia de un plug en computadoras con 2 entradas (micrófono y audífono), Con este cable, utiliza tu diadema multimedia que tiene plugs 3.5mm independientes para micrófono y audífono en laptops o PC que solo tienen una entrada AUX 3.5mm TRRS* (3 divisiones).",Otros,[]
"Jack banana/atornillable para chasis, negro","Conector hembra (jack) de 10 Amperes, borne para chasis. Fabricado en plástico color negro.",Otros,[]
"Cable 4 en 1, USB/USB C a Micro USB/USB C de 1 m","¡Resuelve todas tus necesidades de conexión con un solo cable!, ¡Resuelve todas tus necesidades de conexión con un solo cable!",Otros,[]
"Cable HDMI 4K con filtros de ferrita y cable tipo cordón, de 1,8 m","Transmite la máxima calidad de la señal HDMI., Este cable HDMI transmite contenido de audio y video digital en ultra alta definición 4K. Siempre tendrás la mejor calidad de imagen y sonido gracias a sus filtros de ferrita en cada uno de los conectores, ya que disminuye al máximo las interferencias.",Otros,[]
Contacto Wi-Fi para exterior,"Enciende aparatos eléctricos con tu celular ¡desde donde estés!, ¡Convierte tu casa en una Smart Home! Con este contacto Wi-Fi para exterior, conecta tus equipos y controla su encendido y apagado desde tu celular.",Otros,[]
"Conector macho tipo ""F"" para cable RG6, con anillo largo","Conector macho (plug) tipo ""F"" para cable coaxial RG6, con anillo largo integrado.",Otros,[]
Pedestal para control de acceso SEG-900,"Pon a la altura y posición correcta tu control de acceso SEG-900 con este pedestal especializado, Pon a la altura y posición correcta tu control de acceso SEG-900 con este pedestal especializado., Pon a la altura y posición correcta tu control de acceso SEG-900 con este pedestal especializado.",Otros,[]
"Terminador de 75 Ohms, para conector tipo F","Terminador de 75 Ohms para conector tipo ""F"". Esta fabricado en Niquel plateado, cuenta con resistencia de carbón de alta calidad y se utiliza para evitar ingresos de señal en puertos abiertos.",Otros,[]
Audífonos Bluetooth* con reproductor MP3 The Simpsons™,"¿Cuál será la primera canción de la familia más divertida y amarilla que escucharás?, Con estos audífonos, escucha música de forma inalámbrica. Además, contesta tus llamadas sin tener que sacar el celular de tu bolsa. También funcionan de manera alámbrica, solo conéctalos con su cable AUX 3,5 mm incluido.",Otros,[]
"TV portero con pantalla a color de 7""","Ten la seguridad de ver y escuchar a quién toca tu puerta antes de abrir, Con este TV portero observa y conversa con las personas que toquen el timbre ¡antes de abrir!",Otros,[]
"Conector macho UHF de soldar, para cable RG8, 58 ó 59","Conector macho (plug) tipo UHF de soldar, para cable coaxial RG8, RG58 o RG59.",Otros,[]
Amplificador de audio de 120 W Bluetooth*,"Entradas para 12 Vcc o 120 Vca (úsalo en tu auto o negocio), Este amplificador de 120 watts es perfecto para sonorizar espacios con música ambiental o para voceo de personal. Úsalo en salones de fiestas, oficinas o salas de conferencias. También tiene función de sirena, útil en escuelas o en lugares donde sea necesario marcar turnos.",Otros,[]
"Bocina inteligente ECHO DOT 5ta Gen con reloj y Alexa, azul","Disfruta de una experiencia de audio superior a los Echo Dot con Alexa anteriores, en la que obtendrás voces más nítidas, graves más profundos y sonido vibrante en cualquier habitación.",Otros,[]
"Cable estañado para conexiones, 22 AWG, color negro",", Cable estañado para conexiones, color negro, calibre 22 AWG, útil para conexión de circuitos eléctricos y electrónicos. Se vende por metro o en rollo de 1000 m.",Otros,[]
Bocinas multimedia RoundEdge 70 W PMPO,", Dale más potencia de audio a tu PC o laptop con estas bocinas. Son compactas y gracias a su diseño combinan perfecto con cualquier equipo.",Otros,[]
Adaptador con conector macho RCA a hembra de rosca tipo F,"Adaptador con conector macho (plug) RCA a hembra (jack) tipo ""F"" de enroscar.",Otros,[]
"Pantalla para proyector automática de 100""","Que las imágenes de tu proyector se vean con máxima calidad, Saca todo el potencial de tu proyector con esta pantalla y haz que las imágenes se vean con máxima calidad.",Otros,[]
Convertidor de VGA a HDMI,"Transforma señal VGA y audio a señal digital HDMI de una manera rápida y sencilla. Este convertidor te dará la posibilidad de conectar tu PC o laptop con salida VGA a una pantalla con HDMI y así disfrutar de una imagen mucho más amplia., ¡Trabaja con un monitor adicional, en modo espejo o escritorio extendido!",Otros,[]
"Modulador fijo con filtro SAW y controlador PLL, para canal 9","Modulador fijo de Audio/Video para el canal 9, con filtro (SAW), 55 dB de ganancia, rango de frecuencia de 54 a 300 MHz, impedancia de salida de 75 Ohms y relación Audio/Video de -12 a -18 dB. Proporciona alta estabilidad, calidad de imagen y sonido. Ideal para sistemas de canales adyacentes.",Otros,[]
"Acoplador direccional con 2 Taps, 9 dB de atenuación, con caja soldada","Acoplador direccional de 1 GHz con dos derivaciones (Tap) de 9 dB de atenuación. Tiene un rango de operación de 5 a 1000 MHz, para uso en interiores y exteriores, su caja es soldada y cuenta con blindaje contra interferencia electromagnética (EMI) &gt; -130 dB",Otros,[]
"Audífonos manos libres con cable tipo cordón, plegables, azules","Escucha música con gran calidad de sonido y mucho estilo, Escucha música con gran calidad de sonido y mucho estilo.",Otros,[]
"Cable Ethernet UTP CAT 6, de 20 m",Transmite voz y datos hasta a 1 000 Mbps,Otros,[]
"Cable USB a mini USB, de 1,8 m","Cable con conectores USB macho (plug) tipo ""A"" a macho (plug) mini USB de 5 pines, de 1,8 m. Soporta temperaturas de hasta 80° Centígrados, 30 Volts, 2 cables calibre 28 AWG y 2 cables calibre 24 AWG. Ideal para conectar cámaras digitales, teléfonos celulares, Palm, PDA´s, entre otros.",Otros,[]
"Cable auxiliar plug a plug 3,5 mm de 1,8 m",Este cable de audio está fabricado con las mejores técnicas y materiales para ser delgado y tener las mismas capacidades que cualquier cable robusto.,Otros,[]
Audífonos Bluetooth* con reproductor MP3 y sujeción de imán,"Escucha tu música con libertad inalámbrica, Escucha tu música con libertad inalámbrica.",Otros,[]
"Cable adaptador Lightning para audio 3,5 mm y carga","¡Escucha tu música mientras recargas tu iPhone!, ¡Escucha tu música mientras recargas tu iPhone*!",Otros,[]
Mini antena UHF con base de imán y booster de 26 dB,"Tamaño ultra compacto y delgado con gran poder de recepción HD., Gran poder de recepción en una antena hdtv ultra compacta y delgada, con ella podrás captar los canales HD para que disfrutes toda la programación de los canales digitales de TV abierta.",Otros,[]
Conector macho tipo F PermaSeal-II™ para cable RG6,"Sellado hermético y larga durabilidad para realizar instalaciones profesionales de la más alta confiabilidad., Este conector tipo ""F"" de compresión para cable coaxial RG6 es perfecto para instalaciones de video como televisión por cable, sistemas de video vigilancia \xa0o para cableado de antenas aéreas de TV.",Otros,[]
"Modulador fijo con filtro SAW y controlador PLL, para canal ""S""","Modulador fijo de Audio/Video para el canal S, con filtro (SAW), 55 dB de ganancia, rango de frecuencia de 54 a 300 MHz, impedancia de salida de 75 Ohms y relación Audio/Video de -12 a -18 dB. Proporciona alta estabilidad, calidad de imagen y sonido. Ideal para sistemas de canales adyacentes.",Otros,[]
Gateway Wi-Fi* con función de contacto,¡Convierte tu casa en una Smart Home!,Otros,[]
"Proyector multimedia HD de 7000 lúmenes, portátil","Haz proyecciones con excelente calidad de imagen gracias a sus 7 000 lúmenes, Con este proyector realiza presentaciones o disfruta, en resolución HD, películas, eventos deportivos, videos y más para pasar horas de diversión con tu familia y amigos. Su tamaño compacto es ideal para que lo lleves a donde sea y puedas gozar de diversión multimedia con quien quieras.",Otros,[]
"Acoplador direccional tipo ""T"", de 9 dB de atenuación, con caja soldada","Acoplador direccional Digital Ready tipo ""T"", de 1 GHz, con derivación (Tap) de 9 dB y caja soldada. Tiene un rango de operación de 5 a 1000 MHz, es para uso en exteriores, diseñado para montaje en pared y cuenta con blindaje contra interferencia electromagnética (EMI) &gt;-130 dBmV.",Otros,[]
"Cable HDMI* 4K con filtros de ferrita y cable tipo cordón, de 15 m","Transmite la máxima calidad de la señal HDMI a larga distancia., Realiza instalaciones de larga distancia, conservando la máxima calidad de audio y video digital, sin ningún tipo de pérdida en la señal. Este cable HDMI es ideal para instalaciones en bares, restaurantes, salas de juntas o de espera, donde la fuente A/V está alejada de la pantalla.",Otros,[]
Caja fuerte electrónica hotelera,Haz que tus huéspedes resguarden sus valores y los mantengan totalmente seguros,Otros,[]
"Jack banana para chasis, rojo","Conector hembra (jack) tipo Phillips (banana), para montaje en chasis. Fabricado en plástico color rojo.",Otros,[]
"Divisor de 4 salidas verticales, 1 GHz, 5-1000 MHz, con caja soldada","Divisor (Splitter) de 1 GHz, 4 salidas verticales de 75 Ohms, con caja soldada, para señal UHF/VHF/FM y CATV de 5 a 1000 MHz, pérdida por inserción de 6,8 a 7,4 dB, pérdida por retorno de 21 a 26 dB, construcción interna con múltiples capacitores para mejorar la respuesta, caja de aleación de plata/zinc muy resistente a la corrosión, roscas maquinadas a precisión e incluye tornillos para montaje.",Otros,[]
"Modulador fijo con filtro SAW y controlador PLL, para canal 3","Modulador fijo de Audio/Video para el canal 3, con filtro (SAW), 55 dB de ganancia, rango de frecuencia de 54 a 300 MHz, impedancia de salida de 75 Ohms y relación Audio/Video de -12 a -18 dB. Proporciona alta estabilidad, calidad de imagen y sonido. Ideal para sistemas de canales adyacentes.",Otros,[]
"Bocina inteligente ECHO DOT 5ta Gen con Alexa*, blanca","Disfruta de una experiencia de audio superior a los Echo Dot con Alexa anteriores, en la que obtendrás voces más nítidas, graves más profundos y sonido vibrante en cualquier habitación.",Otros,[]
Cable USB a DMX 512 para control de iluminación,"¡Lleva el control de la iluminación a otro nivel en presentaciones, conciertos y más!, ¡Lleva el control de la iluminación a otro nivel en presentaciones, conciertos y más!",Otros,[]
"Conector macho tipo ""F"" para cable RG6, de latón, con anillo y gel de silicón para intemperie","Conector macho (plug) tipo ""F"" para cable coaxial RG6, de latón, con anillo y gel de silicón para intemperie y tuerca reforzada.",Otros,[]
"Modulador fijo con filtro SAW, para canal 11","Modulador fijo de Audio/Video para el canal 11, con filtro (SAW), 55 dB de ganancia, rango de frecuencia de 54 a 870 MHz, impedancia de salida de 75 Ω y relación Audio/Video de -10 a -20 dB (ajustable).",Otros,[]
"Repetidor / Router Wi-Fi, 2,4 GHz (B/G/N), hasta 20 m de cobertura","Extiende la cobertura de tu red Wi-Fi para navegar en cualquier parte de tu casa u oficina, Este equipo extiende la cobertura Wi-Fi hasta 20 metros más, para navegar en Internet en los lugares donde no tenías acceso. Además, sus características y opciones son la solución a las necesidades de navegación que exige el mundo tecnológico.",Otros,[]
"Divisor de 2 salidas, de 75 Ohms","Divisor (splitter) de 2 salidas, de 75 Ohms, para señal VHF, UHF y FM de 5 a 900 MHz, metálico, con caja sellada y acabado anticorrosivo. Util para separar señales provenientes de una sola fuente de video. Divide en dos la señal proveniente de una fuente de video como antenas, televisión satelital o de cable, videocasseteras, DVD* y más.",Otros,[]
"Cable RCA 2 plug a 2 plug de 3,6 m","Cable de audio para Teatro en Casa (Home Theater), con dos conectores macho (plug) RCA a dos conectores macho (plug) RCA, platinados en oro, que permiten máxima transferencia de señal y mínima distorsión, para disfrutar la música de sus películas como si estuviera en el cine. Su cable es de uso rudo con doble recubrimiento tipo ""Phyton"" y mide 3,6 m.",Otros,[]
